cc_code,file,row,kind,category,account_code,description,reference_fx,formulas,values_vnd
1412000019,25.KDTVN 製品保証課_MP FY2027_各予定(Ver01).xlsx,55,interest,,9114120007,Lãi suất tiền nhà 建物,26273.0,"[""=ROUND(W55*$B$2,0)"", ""=ROUND(X55*$B$2,0)"", ""=ROUND(Y55*$B$2,0)"", ""=ROUND(Z55*$B$2,0)"", ""=ROUND(AA55*$B$2,0)"", ""=ROUND(AB55*$B$2,0)"", ""=ROUND(AC55*$B$2,0)"", ""=ROUND(AD55*$B$2,0)"", ""=ROUND(AE55*$B$2,0)"", ""=ROUND(AF55*$B$2,0)"", ""=ROUND(AG55*$B$2,0)"", ""=ROUND(AH55*$B$2,0)""]","[27127661.0, 25604352.0, 25801925.0, 25607242.0, 25410983.0, 25431476.0, 25703401.0, 25576503.0, 25556010.0, 25444350.0, 24917050.0, 25602250.0]"
1412000019,25.KDTVN 製品保証課_MP FY2027_各予定(Ver01).xlsx,56,interest,,9114120007,Lãi suất tiền đất 土地,26273.0,"[""=ROUND(W56*$B$2,0)"", ""=ROUND(X56*$B$2,0)"", ""=ROUND(Y56*$B$2,0)"", ""=ROUND(Z56*$B$2,0)"", ""=ROUND(AA56*$B$2,0)"", ""=ROUND(AB56*$B$2,0)"", ""=ROUND(AC56*$B$2,0)"", ""=ROUND(AD56*$B$2,0)"", ""=ROUND(AE56*$B$2,0)"", ""=ROUND(AF56*$B$2,0)"", ""=ROUND(AG56*$B$2,0)"", ""=ROUND(AH56*$B$2,0)""]","[3439398.0, 3336408.0, 3362156.0, 3336934.0, 3311186.0, 3313813.0, 3349282.0, 3332730.0, 3330103.0, 3315653.0, 3246817.0, 3336146.0]"
1412000058,26.KDTVN 第1資材課_MP FY2027_各予定(Ver01).xlsx,42,interest,,9114120007,固定資産金利（Interest） /建物 Building Interest,,"[6923986, 6538036, 6452123, 6438461, 6433732, 6362795, 6358329, 6356490, 6385127, 6381712, 6357278, 6384864]","[6923986.0, 6538036.0, 6452123.0, 6438461.0, 6433732.0, 6362795.0, 6358329.0, 6356490.0, 6385127.0, 6381712.0, 6357278.0, 6384864.0]"
1412000058,26.KDTVN 第1資材課_MP FY2027_各予定(Ver01).xlsx,43,interest,,9114120007,固定資産金利（Interest） /土地 Land Interest,,"[877781, 852033, 840736, 838897, 838371, 829176, 828650, 828388, 832066, 831540, 828388, 832066]","[877781.0, 852033.0, 840736.0, 838897.0, 838371.0, 829176.0, 828650.0, 828388.0, 832066.0, 831540.0, 828388.0, 832066.0]"
1412000042,27.KDTVN 第2資材課_MP FY2027_各予定(Ver01).xlsx,42,interest,,9114120007,固定資産金利（Interest） /建物 Building Interest,26273.0,"[1621044, 1530665, 1506757, 1503078, 1501765, 1482060, 1480746, 1480221, 1488103, 1487315, 1480484, 1488103]","[1621044.0, 1530665.0, 1506757.0, 1503078.0, 1501765.0, 1482060.0, 1480746.0, 1480221.0, 1488103.0, 1487315.0, 1480484.0, 1488103.0]"
1412000042,27.KDTVN 第2資材課_MP FY2027_各予定(Ver01).xlsx,43,interest,,9114120007,固定資産金利（Interest） /土地 Land Interest,26273.0,"[205455, 199412, 196259, 195734, 195734, 193107, 192844, 192844, 193895, 193895, 192844, 193895]","[205455.0, 199412.0, 196259.0, 195734.0, 195734.0, 193107.0, 192844.0, 192844.0, 193895.0, 193895.0, 192844.0, 193895.0]"
1412000022,29.KDTVN 資材管理課_MP FY2027_各予定(Ver01).xlsx,42,interest,,9114120007,固定資産金利（Interest） /建物 Building Interest,26273.0,"[""=ROUND(V42*$B$2,0)"", ""=ROUND(W42*$B$2,0)"", ""=ROUND(X42*$B$2,0)"", ""=ROUND(Y42*$B$2,0)"", ""=ROUND(Z42*$B$2,0)"", ""=ROUND(AA42*$B$2,0)"", ""=ROUND(AB42*$B$2,0)"", ""=ROUND(AC42*$B$2,0)"", ""=ROUND(AD42*$B$2,0)"", ""=ROUND(AE42*$B$2,0)"", ""=ROUND(AF42*$B$2,0)"", ""=ROUND(AG42*$B$2,0)""]","[1945253.0, 1836745.0, 2109459.0, 2104205.0, 2102365.0, 2074779.0, 2369299.0, 2368248.0, 2083449.0, 2082135.0, 2072677.0, 2083449.0]"
1412000022,29.KDTVN 資材管理課_MP FY2027_各予定(Ver01).xlsx,43,interest,,9114120007,固定資産金利（Interest） /土地 Land Interest,26273.0,"[""=ROUND(V43*$B$2,0)"", ""=ROUND(W43*$B$2,0)"", ""=ROUND(X43*$B$2,0)"", ""=ROUND(Y43*$B$2,0)"", ""=ROUND(Z43*$B$2,0)"", ""=ROUND(AA43*$B$2,0)"", ""=ROUND(AB43*$B$2,0)"", ""=ROUND(AC43*$B$2,0)"", ""=ROUND(AD43*$B$2,0)"", ""=ROUND(AE43*$B$2,0)"", ""=ROUND(AF43*$B$2,0)"", ""=ROUND(AG43*$B$2,0)""]","[246703.0, 239347.0, 274816.0, 274290.0, 274027.0, 270349.0, 308708.0, 308708.0, 271400.0, 271400.0, 270086.0, 271400.0]"
1412000024,30.KDTVN 総務課_MP FY2027_各予定(Ver01).xlsx,39,interest,,9114120007,建物利益　Lãi nhà xưởng,26273.0,"[308435562, 291162904, 291076991, 291063329, 291058600, 290987663, 290983197, 290981357, 291009995, 291006579, 290982146, 291009732]","[308435562.0, 291162904.0, 291076991.0, 291063329.0, 291058600.0, 290987663.0, 290983197.0, 290981357.0, 291009995.0, 291006579.0, 290982146.0, 291009732.0]"
1412000024,30.KDTVN 総務課_MP FY2027_各予定(Ver01).xlsx,40,interest,,9114120007,土地利益　Lãi đất sử dụng,26273.0,"[39106573, 37940840, 37929542, 37927966, 37927178, 37917982, 37917457, 37917194, 37920872, 37920347, 37917194, 37920872]","[39106573.0, 37940840.0, 37929542.0, 37927966.0, 37927178.0, 37917982.0, 37917457.0, 37917194.0, 37920872.0, 37920347.0, 37917194.0, 37920872.0]"
1412000024,30.KDTVN 総務課_MP FY2027_各予定(Ver01).xlsx,47,interest,,9114120007,車利益　Lãi xe Camry (T4/2027 hết khấu hao),26273.0,"[""=ROUNDUP(63.01*$B$2,0)"", ""=ROUNDUP(33.11*$B$2,0)"", ""=ROUNDUP(33.11*$B$2,0)"", ""=ROUNDUP(33.11*$B$2,0)"", ""=ROUNDUP(33.11*$B$2,0)"", ""=ROUNDUP(33.11*$B$2,0)"", ""=ROUNDUP(33.11*$B$2,0)"", ""=ROUNDUP(33.11*$B$2,0)"", ""=ROUNDUP(33.11*$B$2,0)"", ""=ROUNDUP(33.11*$B$2,0)"", ""=ROUNDUP(33.11*$B$2,0)"", ""=ROUNDUP(33.11*$B$2,0)""]","[1655462.0, 869900.0, 869900.0, 869900.0, 869900.0, 869900.0, 869900.0, 869900.0, 869900.0, 869900.0, 869900.0, 869900.0]"
1412000024,30.KDTVN 総務課_MP FY2027_各予定(Ver01).xlsx,48,interest,,9114120007,乾燥機利益　Lãi vạc nấu canh nhà B ( T1/2026 ~ T12/2028) ,26273.0,"[250500, 229625.00000000003, 229625.00000000003, 229625.00000000003, 229625.00000000003, 229625.00000000003, 229625.00000000003, 229625.00000000003, 229625.00000000003, 229625.00000000003, 229625.00000000003, 229625.00000000003]","[250500.0, 229625.00000000003, 229625.00000000003, 229625.00000000003, 229625.00000000003, 229625.00000000003, 229625.00000000003, 229625.00000000003, 229625.00000000003, 229625.00000000003, 229625.00000000003, 229625.00000000003]"
1412000024,30.KDTVN 総務課_MP FY2027_各予定(Ver01).xlsx,49,interest,,9114120007,乾燥機利益　Lãi vạc xào nấu nhà B ( T1/2026 ~ T12/2028) ,26273.0,"[250500, 229625.00000000003, 229625.00000000003, 229625.00000000003, 229625.00000000003, 229625.00000000003, 229625.00000000003, 229625.00000000003, 229625.00000000003, 229625.00000000003, 229625.00000000003, 229625.00000000003]","[250500.0, 229625.00000000003, 229625.00000000003, 229625.00000000003, 229625.00000000003, 229625.00000000003, 229625.00000000003, 229625.00000000003, 229625.00000000003, 229625.00000000003, 229625.00000000003, 229625.00000000003]"
1412000024,30.KDTVN 総務課_MP FY2027_各予定(Ver01).xlsx,50,interest,,9114120007,食堂経営ソフト利益　Lãi phần mềm quản lý nhà ăn (T5/2026 hết khấu hao),26273.0,"[""=ROUNDUP(21.29*$B$2,0)"", ""=ROUNDUP(3.09*$B$2,0)"", null, null, null, null, null, null, null, null, null, null]","[559353.0, 81184.0, null, null, null, null, null, null, null, null, null, null]"
1412000025,31.KDTVN 人事課_MP FY2027_各予定(Ver01).xlsx,109,interest,,9114120007,Lãi Khấu hao xây dựng 建物償却 ,26273.0,"[""=ROUNDUP(699.98*26273,0)"", ""=ROUNDUP(660.83*26273,0)"", ""=ROUNDUP(658.11*26273,0)"", ""=ROUNDUP(657.68*26273,0)"", ""=ROUNDUP(657.53*26273,0)"", ""=ROUNDUP(655.28*26273,0)"", ""=ROUNDUP(655.14*26273,0)"", ""=ROUNDUP(655.08*26273,0)"", ""=ROUNDUP(655.99*26273,0)"", ""=ROUNDUP(655.88*26273,0)"", ""=ROUNDUP(655.1*26273,0)"", ""=ROUNDUP(655.98*26273,0)""]","[18390575.0, 17361987.0, 17290525.0, 17279227.0, 17275286.0, 17216172.0, 17212494.0, 17210917.0, 17234826.0, 17231936.0, 17211443.0, 17234563.0]"
1412000025,31.KDTVN 人事課_MP FY2027_各予定(Ver01).xlsx,110,interest,,9114120007,Lãi khấu hao đất 土地償却 ,26273.0,"[""=ROUNDUP(88.75*26273,0)"", ""=ROUNDUP(86.11*26273,0)"", ""=ROUNDUP(85.76*26273,0)"", ""=ROUNDUP(85.7*26273,0)"", ""=ROUNDUP(85.68*26273,0)"", ""=ROUNDUP(85.39*26273,0)"", ""=ROUNDUP(85.37*26273,0)"", ""=ROUNDUP(85.36*26273,0)"", ""=ROUNDUP(85.48*26273,0)"", ""=ROUNDUP(85.47*26273,0)"", ""=ROUNDUP(85.37*26273,0)"", ""=ROUNDUP(85.48*26273,0)""]","[2331729.0, 2262369.0, 2253173.0, 2251597.0, 2251071.0, 2243452.0, 2242927.0, 2242664.0, 2245817.0, 2245554.0, 2242927.0, 2245817.0]"
1412000025,31.KDTVN 人事課_MP FY2027_各予定(Ver01).xlsx,112,interest,,9114120007,Tiền lãi khấu hao tài sản cố định phần mềm nhân sự mới,26273.0,"[null, null, null, 0, ""=ROUNDUP(7754339.517,0)"", ""=ROUNDUP(7754339.517,0)"", ""=ROUNDUP(7754339.517,0)"", ""=ROUNDUP(7754339.517,0)"", ""=ROUNDUP(7754339.517,0)"", ""=ROUNDUP(7754339.517,0)"", ""=ROUNDUP(7754339.517,0)"", ""=ROUNDUP(7754339.517,0)""]","[null, null, null, 0.0, 7754340.0, 7754340.0, 7754340.0, 7754340.0, 7754340.0, 7754340.0, 7754340.0, 7754340.0]"
1412000025,31.KDTVN 人事課_MP FY2027_各予定(Ver01).xlsx,114,interest,,9114120007,Tiền lãi khấu hao tài sản cố định máy sock tim,26273.0,"[""=ROUNDUP(18.04*26273,0)"", ""=ROUNDUP(18.04*26273,0)"", ""=ROUNDUP(18.04*26273,0)"", ""=ROUNDUP(18.04*26273,0)"", ""=ROUNDUP(18.04*26273,0)"", ""=ROUNDUP(18.04*26273,0)"", ""=ROUNDUP(18.04*26273,0)"", ""=ROUNDUP(18.04*26273,0)"", ""=ROUNDUP(18.04*26273,0)"", ""=ROUNDUP(18.04*26273,0)"", ""=ROUNDUP(18.04*26273,0)"", ""=ROUNDUP(18.04*26273,0)""]","[473965.0, 473965.0, 473965.0, 473965.0, 473965.0, 473965.0, 473965.0, 473965.0, 473965.0, 473965.0, 473965.0, 473965.0]"
1412000026,32.KDTVN 施設課_MP FY2027_各予定(Ver01).xlsx,404,interest,,9114120007,Building Interest(lãi nhà xưởng)　健室金利,,"[961478563, 907632838, 907566105, 907555070, 907550078, 907495956, 907491752, 907490176, 907512770, 907510143, 907491227, 907513559]","[961478563.0, 907632838.0, 907566105.0, 907555070.0, 907550078.0, 907495956.0, 907491752.0, 907490176.0, 907512770.0, 907510143.0, 907491227.0, 907513559.0]"
1412000026,32.KDTVN 施設課_MP FY2027_各予定(Ver01).xlsx,405,interest,,9114120007,Land Interest (lãi đất)　土地金利,,"[121906720, 118270274, 118262655, 118261341, 118260290, 118253722, 118253197, 118253197, 118256875, 118255824, 118252146, 118255036]","[121906720.0, 118270274.0, 118262655.0, 118261341.0, 118260290.0, 118253722.0, 118253197.0, 118253197.0, 118256875.0, 118255824.0, 118252146.0, 118255036.0]"
